Название опоры;Вес, кг;Источник
Плита опорная промежуточная 01 ОСТ 24.125.164-01;11,00;opora-trub.ru ОСТ 24.125.164-01
Плита опорная промежуточная 02 ОСТ 24.125.164-01;29,10;opora-trub.ru ОСТ 24.125.164-01
