Название опоры;Вес, кг;Источник
Балка опорная  05 ОСТ 34-10-737-93;21,5;ОСТ 34-10-737-93 балки опорные
Балка опорная  05 ОСТ 34-10-737-93;21,5;oporytrub.ru ОСТ 34-10-737
Балка опорная  04 ОСТ 34-10-737-93;16;ОСТ 34-10-737-93 балки опорные
Балка опорная  04 ОСТ 34-10-737-93;16;kmp63 ОСТ 34-10-737
05;21,5;ОСТ 34-10-737-93
04;16;ОСТ 34-10-737-93
