Название опоры;Вес, кг;Источник
Серьга 01 ОСТ 24.125.103-01;0,27;opora-trub.ru ОСТ 24.125.103-01
Серьга 02 ОСТ 24.125.103-01;0,54;opora-trub.ru ОСТ 24.125.103-01
Серьга 03 ОСТ 24.125.103-01;1,20;opora-trub.ru ОСТ 24.125.103-01
Серьга 04 ОСТ 24.125.103-01;1,70;opora-trub.ru ОСТ 24.125.103-01
Серьга 05 ОСТ 24.125.103-01;3,50;opora-trub.ru ОСТ 24.125.103-01
Серьга 06 ОСТ 24.125.103-01;6,80;opora-trub.ru ОСТ 24.125.103-01
