Название опоры;Вес, кг;Источник
Плита опорная 01 ОСТ 24.125.162-01;8,80;opora-trub.ru ОСТ 24.125.162-01
Плита опорная 02 ОСТ 24.125.162-01;12,90;opora-trub.ru ОСТ 24.125.162-01
Плита опорная 03 ОСТ 24.125.162-01;20,70;opora-trub.ru ОСТ 24.125.162-01
