Название опоры;Вес, кг;Источник
Проушина 01 ОСТ 24.125.104-01;0,19;opora-trub.ru ОСТ 24.125.104-01
Проушина 02 ОСТ 24.125.104-01;0,39;opora-trub.ru ОСТ 24.125.104-01
Проушина 03 ОСТ 24.125.104-01;0,84;opora-trub.ru ОСТ 24.125.104-01
Проушина 04 ОСТ 24.125.104-01;1,21;opora-trub.ru ОСТ 24.125.104-01
Проушина 05 ОСТ 24.125.104-01;2,15;opora-trub.ru ОСТ 24.125.104-01
Проушина 06 ОСТ 24.125.104-01;4,52;opora-trub.ru ОСТ 24.125.104-01
