Название опоры;Вес, кг;Источник
Обойма 01 ОСТ 24.125.161-01;10,00;opora-trub.ru ОСТ 24.125.161-01
Обойма 02 ОСТ 24.125.161-01;14,50;opora-trub.ru ОСТ 24.125.161-01
Обойма 03 ОСТ 24.125.161-01;26,30;opora-trub.ru ОСТ 24.125.161-01
