Название опоры;Вес, кг;Источник
57 10 ОСТ 108.275.29-80;1,5;pkfdetal/oporamet ОСТ 108.275.29-80
133 14 ОСТ 108.275.29-80;3,8;ОСТ 108.275.29-80 скользящие однохомутовые
159 15 ОСТ 108.275.29-80;4,3;ОСТ 108.275.29-80 скользящие однохомутовые
57 10;1,5;ОСТ 108.275.29-80
133 14;3,8;ОСТ 108.275.29-80
159 15;4,3;ОСТ 108.275.29-80
