Название опоры;Вес, кг;Источник
Подвеска 377 25 ОСТ 24.125.122;61,5;ОСТ 24.125.122-01 подвески пружинные хомутовые (диам. 377)
Подвеска 377 25 ОСТ 24.125.122;61,5;opora-trub ОСТ 24.125.122
