Название опоры;Вес, кг;Источник
Блок катковый 01 ОСТ 24.125.160-01;27,30;opora-trub.ru ОСТ 24.125.160-01
Блок катковый 02 ОСТ 24.125.160-01;40,90;opora-trub.ru ОСТ 24.125.160-01
Блок катковый 03 ОСТ 24.125.160-01;67,80;opora-trub.ru ОСТ 24.125.160-01
