Название опоры;Вес, кг;Источник
Штуцер для ответвлений 45   ТС-592-007 серия 5.903-13, Ст.20;;серия 5.903-13 (вес по каталогу производителя)
Штуцер для ответвлений 45   ТС-592-028 серия 5.903-13, Ст.20;;серия 5.903-13 (вес по каталогу производителя)
Штуцер для ответвлений 57 ТС-592-058 серия 5.903-13, Ст.20;;серия 5.903-13 (вес по каталогу производителя)
