Название опоры;Вес, кг;Источник
Блок катковый двухрядный 01 ОСТ 24.125.163-01;48,34;opora-trub.ru ОСТ 24.125.163-01
Блок катковый двухрядный 02 ОСТ 24.125.163-01;85,04;opora-trub.ru ОСТ 24.125.163-01
