Название опоры;Вес, кг;Источник
Блок подвески  57 У 26 ОСТ 34-10-725-93;2;uzvl/ros-pipe ОСТ 34-10-725-93
Блок подвески  57 У 26 ОСТ 34-10-725-93;2;zavod-pzm ОСТ 34-10-725
Блок хомутовый  108 У 31 ОСТ 34-10-725-93;2;ОСТ 34-10-725-93 блоки подвески
Блок хомутовый  108 У 31 ОСТ 34-10-725-93;2;oporytrub ОСТ 34-10-725
57 У 26;2;ОСТ 34-10-725-93
108 У 31;2;ОСТ 34-10-725-93
