Название опоры;Вес, кг;Источник
Опора 01 ОСТ 24.125.158-01;27,78;opora-trub.ru ОСТ 24.125.158-01
Опора 02 ОСТ 24.125.158-01;30,68;opora-trub.ru ОСТ 24.125.158-01
Опора 03 ОСТ 24.125.158-01;38,20;opora-trub.ru ОСТ 24.125.158-01
Опора 04 ОСТ 24.125.158-01;42,60;opora-trub.ru ОСТ 24.125.158-01
Опора 05 ОСТ 24.125.158-01;48,10;opora-trub.ru ОСТ 24.125.158-01
Опора 06 ОСТ 24.125.158-01;55,40;opora-trub.ru ОСТ 24.125.158-01
Опора 07 ОСТ 24.125.158-01;64,60;opora-trub.ru ОСТ 24.125.158-01
